application_number,inventor_name_first,inventor_name_middle,inventor_name_last,inventor_rank,inventor_region_code,inventor_country_code,inventor_country_name,inventor_address_type
95001577,Paul,A.,FREIBERGER,1,,,,residence
95001577,INTERVAL,,LICENSING LLC,3,WA,US,UNITED STATES,residence
95001577,APPLE,,INC. (REAL PTY IN INTEREST),5,CA,US,UNITED STATES,residence
95001578,Dino,J,Farina,1,,,,residence
95001578,"INNOVASYSTEMS,",,INC.(REAL PTY IN INTEREST),4,NJ,US,UNITED STATES,residence
95001578,,,6785400,2,,,,residence
95001578,"INNOVASYSTEMS,",,INC. (3RD PTY REQ.),3,NJ,US,UNITED STATES,residence
95001579,"XILINX,",,INC.(REAL PTY. IN INTEREST),4,MD,US,,residence
95001579,,,7080301,1,,,,residence
95001579,INTELLECTUAL VENTURES I,,LLC(OWNER),2,DE,US,,residence
95001579,DAVID,L.,MCCOMBS(3RD.PTY.REQ.),3,TX,US,,residence
95001580,"NOAH SYSTEMS,",,INC.(OWNER),2,PA,US,,residence
95001580,INTUIT,,INC.(REAL PTY IN INTEREST),4,CA,US,,residence
95001580,,,7822657,1,,,,residence
95001580,INTUIT,,INC.(3RD.PTY.REQ.),3,CA,US,,residence
95001581,,,"7,777,651",1,,,,residence
95001581,CME,,GROUP INC. (REAL.PTY.IN.INTEREST.),4,,,,residence
95001581,BAKER,,BOTTS L.L.P. (3RD.PTY.REQ.),3,TX,US,UNITED STATES,residence
95001581,REALTIME,,DATA LLC (OWNER),2,NY,US,UNITED STATES,residence
95001582,,,"7,910,531",1,,,,residence
95001582,CRAYOLA,,LLC (REAL.PTY.IN.INTEREST.),4,,,,residence
95001582,C2C,,TECHNOLOGIES LLC (OWNER),2,MN,US,UNITED STATES,residence
95001582,RATNERPRESTIA,,(3RD.PTY.REQ.),3,PA,US,UNITED STATES,residence
95001583,"VATECH AMERICA,",,INC. (REAL PTY IN INTEREST),4,NJ,US,UNITED STATES,residence
95001583,"VATECH AMERICA,",,INC. (3RD PTY. REQ.),3,NJ,US,UNITED STATES,residence
95001583,OY AJAT,,LTD (OWNER),2,,FI,FINLAND,residence
95001583,,,"7,336,763",1,,,,residence
95001584,DAVID,M.,LONGO (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
95001584,"LG DISPLAY CO.,",,LTD (REAL PTY. IN INTEREST),4,,,,residence
95001584,,,"7,125,157",1,,,,residence
95001584,AU OPTRONICS,,CORP. (OWNER),2,,TW,TAIWAN,residence
95001585,VATECH,,"AMERICA, INC.(3RD PTY REQ)",3,NJ,US,,residence
95001585,,,7676022,1,,,,residence
95001585,VATECH,,"AMERICA, INC(REAL PTY IN INTEREST)",4,NJ,US,,residence
95001585,"OY AJAT,",,LTD(OWNER),2,,FI,FINLAND,residence
95001587,VOSTEEN CONSULTING,,GMBH,3,,DE,GERMANY,residence
95001587,NALCO,,COMPANY (REAL PTY IN INTEREST),5,IL,US,UNITED STATES,residence
95001587,Bernhard,,Vosteen,1,,,,residence
95001587,,,6878358,2,,,,residence
95001587,MICHAEL,,GEOFFREY (3RD PTY REQ.),4,IL,US,UNITED STATES,residence
95001588,XPRT VENTURES,,LLC,3,CT,US,UNITED STATES,residence
95001588,EBAY,,INC. (3RD PTY REQ.),4,CA,US,UNITED STATES,residence
95001588,EBAY,,INC. (REAL PTY IN INTEREST),5,CA,US,UNITED STATES,residence
95001588,,,7567937,2,,,,residence
95001588,George,,Likourezos,1,,,,residence
95001589,,,7512563,1,,,,residence
95001589,"XPRT VENTURES,",,LLC(OWNERS),2,CT,US,,residence
95001589,EBAY,,INC.(3RD.PTY.REQ.),3,CA,US,,residence
95001589,EBAY,,INC.(REAL PTY IN INTEREST),4,CA,US,,residence
95001590,"XPRT VENTURES,",,LLC(OWNER),2,CT,US,,residence
95001590,,,7627528,1,,,,residence
95001590,EBAY,,INC.(3RD.PTY.REQ.),3,CA,US,,residence
95001590,EBAY,,INC.(REAL PTY IN INTEREST),4,CA,US,,residence
95001591,KOWA,,"COMPANY, LTD. (REAL.PTY.IN.INTEREST.)",4,,,,residence
95001591,HISAMITSU,,"PHARMACEUTICAL CO., INC (OWNER)",2,,JP,JAPAN,residence
95001591,,,"6,936,268",1,,,,residence
95001591,"KNOBBE, MARTENS",,", OLSON, & BEAR LLP (3RD.PTY.REQ.)",3,CA,US,UNITED STATES,residence
95001592,UNIVERSITY OF PITTSBURGH OF THE,,COMMONWEALTH SYSTEM (OWNER),2,PA,US,UNITED STATES,residence
95001592,ROBERT,A.,SALTZBERG (3RD.PTY.REQ.),3,CA,US,UNITED STATES,residence
95001592,CELLERIX,,S.A. (REAL.PTY.IN.INTEREST.),4,,,,residence
95001592,,,"6,777,231",1,,,,residence
95001593,,,"6,879,055",1,,,,residence
95001593,GENERAL ELECTRIC,,COMPANY (OWNER),2,NY,US,UNITED STATES,residence
95001593,"MITSUBISHI HEAVY INDUSTRIES,",,LTD. (REAL PTY. IN INTEREST),4,,JP,JAPAN,residence
95001593,ECKHARD H. KUESTERS AND JOSEPH,,WRKICH (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
95001594,,,"7,483,856",1,,,,residence
95001594,EBAY,,INC. (REAL PTY. IN INTEREST),4,CA,US,UNITED STATES,residence
95001594,EBAY,,INC. (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
95001594,"XPRT VENTURES,",,LLC. (OWNER),2,CT,US,UNITED STATES,residence
95001595,"TRIQUINT SEMICONDUCTOR,",,INC.(REAL PTY IN INTEREST),4,OR,US,,residence
95001595,Mark,w.,"Wilson, Esq.(3RD PTY REQ)",3,OR,US,,residence
95001595,AVAGO TECHNOLOGIES WIRELESS,,"IP(SINGAPORE) PTE., LTD.(OWNER)",2,,SG,SINGAPORE,residence
95001595,,,.6909340,1,,,,residence
95001596,XPRT,,"VENTURES, LLC(OWNER)",2,CT,US,,residence
95001596,"EBAY,",,INC.(REAL PTY IN INTEREST),4,CA,US,,residence
95001596,,,7599881,1,,,,residence
95001596,EBAY,,INC.(3RD PTY REQ),3,CA,US,,residence
95001597,,,7610244,2,,,,residence
95001597,"XPRT VENTURES,",,LLC,3,CT,US,UNITED STATES,residence
95001597,George,,Likourezos,1,,,,residence
95001597,EBAY,,INC. (REAL PTY IN INTEREST),5,CA,US,UNITED STATES,residence
95001597,EBAY,,INC. (3RD PTY REQ.),4,CA,US,UNITED STATES,residence
95001598,Joergen,Seindal,Wiwe,1,,,,residence
95001598,MICHAEL,J.,CORNELISON (3RD PTY REQ.),4,PA,US,UNITED STATES,residence
95001598,,,7328593,2,,,,residence
95001598,DANFOSS,,A/S,3,,DK,DENMARK,residence
95001598,HANSEN,,"TECHNOLOGIES, INC. (REAL PTY IN INTEREST)",5,PA,US,UNITED STATES,residence
95001599,GENEOHM SCIENCE CANADA,,"INC,(OWNER)",2,,CA,CANADA,residence
95001599,,,7449289,1,,,,residence
95001599,"BECKMAN COULTER,",,INC.(REAL PTY IN INTEREST),4,CA,US,,residence
95001599,"BECKMAN COULTER,",,INC.(3RD.PTY.REG.),3,CA,US,,residence
95001600,,,7032508,1,,,,residence
95001600,DONALD,J.,FEATHERSTONE(3RD.PTY.REQ.),3,DC,US,,residence
95001600,QUAD/TECH,,INC(OWNER),2,WI,US,,residence
95001600,Q.I. PRESS CONTROLS,,B.V.(REAL PTY. IN INTEREST),4,,NL,NETHERLANDS,residence
95001601,PANITCH SCHWARZE,,BELISARIO & NADEL LLP (3RD.PTY.REQ.),3,PA,US,UNITED STATES,residence
95001601,,,"7,653,572",1,,,,residence
95001601,"TUITIONFUND,",,LLC (OWNER),2,TN,US,UNITED STATES,residence
95001601,VESDIA,,CORPORATION (REAL.PTY.IN.INTEREST.),4,GA,US,UNITED STATES,residence
95001603,"KOWA COMPANY,",,LTD. (REAL PTY. IN INTEREST),4,CA,US,UNITED STATES,residence
95001603,DANIEL,E.,ALTMAN (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
95001603,"HISMITSU PHARMACEUTICAL CO.,",,INC. (OWNER),2,,JP,JAPAN,residence
95001603,,,"6,914,169",1,,,,residence
95001604,"TUITIONFUND,",,LLC (OWNER),2,TN,US,UNITED STATES,residence
95001604,,,"7,499,872 B1",1,,,,residence
95001604,VESDIA,,CORPORATION (3RD PTY. REQ.),3,GA,US,UNITED STATES,residence
95001604,VESDIA,,CORPORATION (REAL PTY. IN INTEREST),4,GA,US,UNITED STATES,residence
95001605,,,7645213,1,,,,residence
95001605,ICON HEALTH &,,"FITNESS, INC.(OWNER)",2,UT,US,,residence
95001605,JOHNSON HEALTH,,"TECH, CO., LTD.(REAL PTY IN INTEREST)",4,WI,US,,residence
95001605,JOHNSON HEALTH,,TECH. CO. LTD.(3RD PTY REQ),3,WI,US,,residence
95001606,VESDIA,,CORPORATION(REAL PTY IN INTEREST),4,GA,US,,residence
95001606,"TUITIONFUND,",,LLC(OWNER),2,TN,US,,residence
95001606,,,7899704,1,,,,residence
95001606,VESDIA,,CORPORATION(3RD PTY REQ),3,GA,US,,residence
95001608,Timothy,J.,Flynn,1,,,,residence
95001608,AVERY DENNISON,,CORPORATION (3RD PTY REQ.),4,CA,US,UNITED STATES,residence
95001608,,,6860050,2,,,,residence
95001608,CONTINENTAL,,"DATALABEL, INC.",3,IL,US,UNITED STATES,residence
95001609,,,7462149,1,,,,residence
95001609,"ALCOHOL MONITORING SYSTEM,",,INC.(OWNER),2,CO,US,,residence
95001609,B.I.,,INC.(3RD.PTY.REQ.),3,CO,US,,residence
95001609,B.I.,,INC.(REAL PTY IN INTEREST),4,CO,US,,residence
95001610,"ALCOHOL MONITORING SYSTEMS,",,INC.(OWNER),2,CO,US,,residence
95001610,,,7641611,1,,,,residence
95001610,B.I.,,INC.(3RD.PTY.REQ.),3,CO,US,,residence
95001610,B.I.,,INC.(REAL PTY IN INTEREST),4,CO,US,,residence
95001611,OPERATION,,"TECHNOLOGY, INC. (REAL.PTY.IN.INTEREST.)",4,,,,residence
95001611,,,"7,693,608",1,,,,residence
95001611,O'MELVENY,,& MYERS LLP (3RD.PTY.REQ.),3,CA,US,UNITED STATES,residence
95001611,FDSA,,MICRO CORPORATION (OWNER),2,CA,US,UNITED STATES,residence
95001612,,,"6,895,389",1,,,,residence
95001612,STAPLES,,(REAL.PTY.IN.INTEREST.),4,MA,US,UNITED STATES,residence
95001612,WOLF,,"GREENFIELD & SACKS, P.C. (3RD.PTY.REQ.)",3,MA,US,UNITED STATES,residence
95001612,CONSUMERS,,INTERSTATE CORPORATION (OWNER),2,CT,US,UNITED STATES,residence
95001613,DAVID,L.,CAVANAUGH (3RD PTY. REQ.),3,DC,US,UNITED STATES,residence
95001613,DAKO,,DENMARK A/S (OWNER),2,,DK,DENMARK,residence
95001613,,,"7,217,392",1,,,,residence
95001613,LEICA BIOSYSTEMS MELBOURNE,,PARTY LTD. ( REAL PTY. IN INTEREST),4,,,,residence
95001614,APPLE INC. & HTC,,CORPORATION ( REAL PTY. IN INTEREST),4,,,,residence
95001614,"MICHAEL B. RAY, C/O STERNE, KESSLER,",GOLDSTEIN &,FOX PLLC (3RD PTY. REQ.),3,DC,US,UNITED STATES,residence
95001614,,,"7,349,012",1,,,,residence
95001614,MOBILEMEDIA IDEAS,,LLC (OWNER),2,MD,US,UNITED STATES,residence
95001615,EDWARDS LIFESCIENCES,,AG(OWNER),2,CA,US,,residence
95001615,,,7789909,1,,,,residence
95001615,Kevin,W.,"McCabe, Esq.(3RD PTY REQ)",3,DC,US,UNITED STATES,residence
95001615,"MEDTRONIC,",,INC.(REAL PTY IN INTEREST),4,MN,US,,residence
95001616,"MEDTRONIC,",,INC.(REAL PTY IN INTEREST),4,MN,US,,residence
95001616,EDWARDS LIFESCIENCES,,AG(OWNER),2,,CH,SWITZERLAND,residence
95001616,Kevin,W.,"McCabe, Esq.(3RD PTY REQ)",3,DC,US,,residence
95001616,,,7168446,1,,,,residence
95001617,JOHN,R.,LASTOVA (3RD PTY REQ.),4,VA,US,UNITED STATES,residence
95001617,ELEVEN ENGINEERING GAME,,CONTROL LLC(OWNER),3,NY,US,UNITED STATES,residence
95001617,NINTENDO OF AMERICA &,,NINTENDO CO LTD(REAL PTY IN INTEREST),5,,JP,JAPAN,residence
95001617,ELEVEN ENGINEERING,,INC.(OWNER),2,,CA,CANADA,residence
95001617,,,6238289,1,,,,residence
95001618,"SQUARE,",,INC. (3RD PTY REQ.),3,CA,US,UNITED STATES,residence
95001618,,,7810729,1,,,,residence
95001618,"SQUARE, INC.",,(REAL PTY IN INTEREST),4,CA,US,UNITED STATES,residence
95001618,"REM HOLDINGS 3,",,LLC,2,MO,US,UNITED STATES,residence
95001619,,,7918394,1,,,,residence
95001619,"REM HOLDINGS 3,",,LLC(OWNER),2,MO,US,UNITED STATES,residence
95001619,"SQUARE,",,INC.(3RD.PTY.REQ.),3,CA,US,UNITED STATES,residence
95001619,"SQUARE,",,INC.(REAL PTY IN INTEREST),4,CA,US,,residence
95001620,"SQUARE,",,INC.(REAL PTY. IN INTEREST),4,CA,US,,residence
95001620,,,7896248,1,,,,residence
95001620,"REM HOLDINGS 3,",,LLC(OWNER),2,MO,US,,residence
95001620,"SQUARE,",,INC.(3RD.PTY.REQ.),3,CA,US,,residence
95001621,VOLKSWAGEN GROUP,,"OF AMERICA, INC. (REAL.PTY.IN.INTEREST.)",4,VA,US,UNITED STATES,residence
95001621,,,"7,241,034",1,,,,residence
95001621,BALTHER,,"TECHNOLOGIES, LLC (OWNER)",2,TX,US,UNITED STATES,residence
95001621,KENYON,,"& KENYON LLP, (3RD.PTY.REQ.)",3,NY,US,UNITED STATES,residence
95001622,TASER,,"INTERNATIONAL, INC. (REAL.PTY.IN.INTEREST.",4,AZ,US,UNITED STATES,residence
95001622,STINGER,,"SYSTEMS, INC. (OWNER)",2,FL,US,UNITED STATES,residence
95001622,,,"7,778,005",1,,,,residence
95001622,"TASER INTERNATIONAL,",,LEGAL DEPT. (3RD.PTY.REQ.),3,AZ,US,UNITED STATES,residence
95001623,KEITH,R.,"HAUPT, ESQ, (3RD PTY. REQ.)",3,OH,US,UNITED STATES,residence
95001623,THE C.W. ZUMBIEL,,COMPANY ( REAL PTY. IN INTEREST),4,,,,residence
95001623,,,"7,175,047 B2",1,,,,residence
95001623,"GRAPHIC PACKAGING INTERNATIONL,",,INC. (OWNER),2,GA,US,UNITED STATES,residence
95001624,,,"7,100,798",1,,,,residence
95001624,KEITH,R.,"HAUPT, ESQ. (3RD PTY. REQ.)",3,OH,US,UNITED STATES,residence
95001624,THE C.W. ZUMBIEL,,COMPANY ( REAL PTY. IN INTEREST),4,,,,residence
95001624,"GRAPHIC PACKAGING INTERNATIONAL,",,INC. (OWNER),2,GA,US,UNITED STATES,residence
95001625,SILERGY TECHNOLOGY,,INC.(REAL PTY IN INTEREST),4,CA,US,,residence
95001625,MONOLITHIC POWER,,"SYSTEMS, INC.(OWNER)",2,CA,US,,residence
95001625,SILERGY,,"TECHNOLOGY, INC.(3RD PTY REQ)",3,CA,US,,residence
95001625,,,7714558,1,,,,residence
95001626,W. Edward,,Ramage(3RD PTY REQ),3,TN,US,,residence
95001626,MAPES PIANO STRINGS,,COMPANY(REAL PTY IN INTEREST),4,TN,US,,residence
95001626,YAMAHA,,CORPORATION(OWNER),2,,JP,JAPAN,residence
95001626,,,7560628,1,,,,residence
95001627,CREE,,INC.,3,NC,US,UNITED STATES,residence
95001627,SEMILEDS,,CORPORATION (REAL PTY IN INTEREST),5,,TW,TAIWAN,residence
95001627,John,Adam,Edmonds,1,,,,residence
95001627,,,7737459,2,,,,residence
95001627,SEMILEDS,,CORPORATION (3RD PTY REQ.),4,,TW,TAIWAN,residence
95001628,INTELLECTUAL VENTURES,,FUND 70 LLC,3,NV,US,UNITED STATES,residence
95001628,DAVID,L.,MCCOMBS (3RD PTY REQ.),4,TX,US,UNITED STATES,residence
95001628,,,7429899,2,,,,residence
95001628,"XILINX,",,INC. (REAL PTY IN INTEREST),5,CA,US,UNITED STATES,residence
95001628,Thaddeus,John,GABARA,1,,,,residence
95001629,JOSEPH,A.,"CAPRARO, JR(3RD.PTY.REQ.)",3,MA,US,,residence
95001629,,,7714705,1,,,,residence
95001629,"INTELLIGENT DEVICES,",,INC.(REAL PTY. IN INTEREST),4,MD,US,,residence
95001629,CONCATEN,,INC.(OWNER),2,CO,US,,residence
95001630,APPLE,,INC.(3RD.PTY.REQ.),3,CA,US,,residence
95001630,,,7890648,1,,,,residence
95001630,APPLE,,INC.(REAL PTY IN INTEREST),4,CA,US,,residence
95001630,"MONKEYMEDIA,",,INC.(OWNER),2,TX,US,,residence
95001631,,,"7,949,548",1,,,,residence
95001631,HOLBORN,,CORPORATION (REAL.PTY.IN.INTEREST.),4,MA,US,UNITED STATES,residence
95001631,GUY,,CARENTER & COMPANY (OWNER),2,NY,US,UNITED STATES,residence
95001631,EDWARDS ANGELL,,PALMER & DODGE LLP (3RD.PTY.REQ.),3,MA,US,UNITED STATES,residence
95001632,,,"6,285,945",1,,,,residence
95001632,KENYON,,& KENYON LLP (3RD.PTY.REQ.),3,NY,US,UNITED STATES,residence
95001632,SEESAW,,FOUNDATION (OWNER),2,TX,US,UNITED STATES,residence
95001632,VOLKSWAGEN GROUP,,"OF AMERICA, INC.(REAL.PTY.IN.INTEREST.)",4,VA,US,UNITED STATES,residence
95001633,"VOLKSWAGEN GROUP OF AMERICIA,",,INC. (REAL PTY. IN INTEREST),4,VA,US,UNITED STATES,residence
95001633,SEESAW,,FOUNDATION (OWNER),2,TX,US,UNITED STATES,residence
95001633,,,"6,393,352 B2",1,,,,residence
95001633,"VOLKSWAGEN GROUP OF AMERICA,",,INC. (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
95001634,SEESAW,,FOUNDATION (OWNER),2,TX,US,UNITED STATES,residence
95001634,"VOLKSWAGEN GROUP OF AMERICA,",,INC. (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
95001634,,,"6,604,043 B2",1,,,,residence
95001634,"VOLKSWAGEN GROUP OF AMERICA,",,INC. (REAL PTY. IN INTEREST),4,VA,US,UNITED STATES,residence
95001635,ENGINEERED,,"PLASTICS, INC.(REAL PTY IN INTEREST)",4,NY,US,UNITED STATES,residence
95001635,,,7779581,1,,,,residence
95001635,"ENGINEERED PLASTICS,",,INC.(3RD PTY REQ),3,NY,US,,residence
95001635,"ADA SOLUTIONS,",,INC.(OWNER),2,MA,US,,residence
95001636,,,6775404,1,,,,residence
95001636,GENERAL ELECTRIC,,COMPANY(REAL PTY IN INTEREST),4,CT,US,,residence
95001636,GENERAL ELECTRIC,,COMPANY(3RD PTY REQ),3,CT,US,UNITED STATES,residence
95001636,UNIVERISTY OF,,WASHINGTON(OWNER),2,WA,US,,residence
95001637,VICOR,,CORPORATION (REAL PTY IN INTEREST),5,MA,US,UNITED STATES,residence
95001637,,,7272021,2,,,,residence
95001637,BANK OF,,"AMERICA, N. A.",3,NY,US,UNITED STATES,residence
95001637,DOROTHY,P.,"WHELAN, ESQ. (3RD PTY REQ.)",4,MN,US,UNITED STATES,residence
95001637,Martin,F.,Schlecht,1,,,,residence
95001638,Mark,,Hartzell,1,,,,residence
95001638,EXOPACK-,,"TECHNOLOGY, LLC",3,SC,US,UNITED STATES,residence
95001638,,,7090904,2,,,,residence
95001638,GRAPHIC PACKAGING,,"INTERNATIONAL, INC. (3RD PTY REQ.)",4,GA,US,UNITED STATES,residence
95001638,"GRAPHIC PACKAGING INTERNATIONAL,",,INC. (REAL PTY IN INTEREST),5,GA,US,UNITED STATES,residence
95001639,,,6979482,1,,,,residence
95001639,"GRAPHIC PACKAGING INTERNATIONAL,",,INC.(REAL PTY. IN INTEREST),4,GA,US,,residence
95001639,"GRAPHIC PACKAGING INTERNATIONAL,",,INC.(3RD.PTY.REQ.),3,GA,US,,residence
95001639,"GENERAL ELECTRIC CAPITAL CORPORATION,",,AS U.S. AGENT(OWNER),2,NY,US,,residence
95001640,"GRAPHIC PACKAGING INTERNATIONAL,",,INC.(REAL PTY IN INTEREST),4,GA,US,,residence
95001640,"GRAPHIC PACKAGING INTERNATIONAL,",,INC.(3RD.PTY.REQ.),3,GA,US,,residence
95001640,"EXOPACK-TECHNOLOGY,",,LLC(OWNER),2,SC,US,,residence
95001640,,,7544403,1,,,,residence
95001641,,,"7,249,372",1,,,,residence
95001641,EXTENDED DISC,,"NORTH AMERICA, INC.(REAL.PTY.IN.INTEREST",4,TX,US,UNITED STATES,residence
95001641,ZIEGLER,,"IP LAW GROUP, LLC. (3RD.PTY.REQ.)",3,CT,US,UNITED STATES,residence
95001641,TARGET,,"TRAINING INTERNATIONAL, LTD. (OWNER)",2,AZ,US,UNITED STATES,residence
95001642,ANDALAY,,"SOLAR, INC. (OWNER)",2,CA,US,UNITED STATES,residence
95001642,LARRY,D.,JOHNSON (3RD.PTY.REQ.),3,FL,US,UNITED STATES,residence
95001642,ZEP,,"SOLAR, INC. (REAL.PTY.IN.INTEREST)",4,,,,residence
95001642,,,"7,406,800",1,,,,residence
95001643,LIFE,,TECHNOLOGIES (REAL PTY. IN INTEREST),4,CA,US,UNITED STATES,residence
95001643,,,"7,875,440 B2",1,,,,residence
95001643,LIFE,,TECHNOLOGIES (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
95001643,ARIZONA BOARD OF,,REGENTS (OWNER),2,AZ,US,UNITED STATES,residence
95001644,,,"7,031,657 B2",1,,,,residence
95001644,"SAUCON TECHNOLOGIES,",,INC. (REAL PTY. IN INTEREST),4,PA,US,UNITED STATES,residence
95001644,SAIED,,TADAYON (OWNER),2,MD,US,UNITED STATES,residence
95001644,"SAUCON TECHNOLOGIES,",,INC. (3RD PTY. REQ.),3,PA,US,UNITED STATES,residence
95001646,Michael,V.,"Messinger, Esq.(3RD PTY REQ)",3,DC,US,,residence
95001646,PRAGMATUS,,"AV, LLC(OWNER)",2,VA,US,,residence
95001646,"GOOGLE,",,INC.(REAL PTY IN INTEREST),4,CA,US,,residence
95001646,,,7831663,1,,,,residence
95001647,NICHOLAS,T.,PETERS (3RD PTY REQ.),4,IL,US,UNITED STATES,residence
95001647,THE CHAMBERLAIN,,"GROUP, INC. (REAL PTY IN INTEREST)",5,IL,US,UNITED STATES,residence
95001647,"TSUI, PHILIP",,Y. W.,3,,HK,HONG KONG,residence
95001647,,,7688014,2,,,,residence
95001647,Ping,Hung,Tang,1,,,,residence
95001648,"YOUTUBE,",,LLC (REAL PTY IN INTEREST),5,CA,US,UNITED STATES,residence
95001648,GOOGLE,,(REAL PTY IN INTEREST),6,CA,US,UNITED STATES,residence
95001648,Lester,F.,Ludwig,1,,,,residence
95001648,MICHAEL,V.,MESSINGER (3RD PTY REQ.),4,DC,US,UNITED STATES,residence
95001648,AVISTAR COMMUNICATIONS,,CORPORATION,3,CA,US,UNITED STATES,residence
95001648,,,7730132,2,,,,residence
95001649,"YOU TUBE, LLC AND GOOGLE",,INC.(REAL PTY IN INTEREST),4,NY,US,,residence
95001649,PRAGMATUS AV,,LLC(OWNER),2,VA,US,,residence
95001649,,,7822813,1,,,,residence
95001649,MICHAEL,V.,"MESSINGER, ESQ.(3RD.PTY.REQ.)",3,DC,US,,residence
95001650,,,7955733,1,,,,residence
95001650,"BO HAN,",,ESQ.(3RD.PTY.REQ.),3,MA,US,,residence
95001650,HYDRO-,,QUEBEC(OWNER),2,,CA,CANADA,residence
95001650,"A123 SYSTEMS,",,"INC.,(REAL PTY IN INTEREST)",4,MA,US,,residence
95001651,SUPPLY,,"CHAIN CONNECT, LLC (OWNER)",2,TX,US,UNITED STATES,residence
95001651,,,"7,451,107",1,,,,residence
95001651,OUADREM,,"U.S., INC. (REAL.PTY.IN.INTEREST.)",4,,BM,BERMUDA,residence
95001651,COVINGTON,,"& BURLING, LLP (3RD.PTY.REQ.)",3,DC,US,UNITED STATES,residence
95001652,KANEKA,,CORPORATION (OWNER),2,,JP,JAPAN,residence
95001652,"UNO & COMPANY,",,LTD. JINNY BEAUTY SUPPLY(REAL.PTY.IN.INT,4,,,,residence
95001652,FENWICK,,& WEST LLP (3RD.PTY.REQ.),3,CA,US,UNITED STATES,residence
95001652,,,"7,759,429",1,,,,residence
95001653,"UNO & COMPANY, LTD., JINNY BEAUTY",,SUPPY CO. (REAL PTY. IN INTEREST),4,,,,residence
95001653,,,"7,759,430 B2",1,,,,residence
95001653,PAULINE,,FRAMER-KOPPENOL (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
95001653,KANEKA,,CORPORATION (OWNER),2,,JP,JAPAN,residence
95001654,,,"6,890,324 B1",1,,,,residence
95001654,THE PROCTER & GAMBLE,,COMPANY (3RD PTY. REQ.),3,OH,US,UNITED STATES,residence
95001654,THE PROCTER & GAMBLE,,COMPANY (REAL PTY. IN INTEREST),4,OH,US,UNITED STATES,residence
95001654,"PLAYTEX PRODUCTS,",,INC. (OWNER),2,CT,US,UNITED STATES,residence
95001655,,,7090506,1,,,,residence
95001655,Richard,L.,Stroup(3RD PTY REQ),3,DC,US,,residence
95001655,LG DISPLAY,,"CO., LTD.(REAL PTY IN INTEREST)",4,,KR,"KOREA, REPUBLIC OF",residence
95001655,AU OPTRONICS,,CORP.(OWNER),2,,TW,TAIWAN,residence
95001656,PLAS-PAK,,"INDUSTRIES, INC(3RD PTY REQ)",3,CT,US,,residence
95001656,RICHARD PARKS CORROSION,,"TECHNOLOGIES, INC(REAL PTY IN INTEREST)",4,VA,US,,residence
95001656,RICHARD PARKS CORROSION,,"TECHNOLOGIES, INC(OWNER)",2,VA,US,,residence
95001656,,,7815384,1,,,,residence
95001657,APOLLO ENTERPRISE,,"SOLUTIONS, LLC",2,CA,US,UNITED STATES,residence
95001657,COLLECTIONS MARKETING,,"CENTER, INC. (REAL PTY IN INTEREST)",4,DE,US,UNITED STATES,residence
95001657,,,7848978,1,,,,residence
95001657,COLLECTIONS MARKETING,,"CENTER, INC. (3RD PTY REQ.)",3,DE,US,UNITED STATES,residence
95001658,PETER,C.,SCHECHTER (3RD PTY REQ.),4,MA,US,UNITED STATES,residence
95001658,John,A.,Huebsch,1,,,,residence
95001658,ELECTROLUX HOME CARE,,PRODUCTS LTD.,3,OH,US,UNITED STATES,residence
95001658,PORTAGE ELECTRIC,,"PRODUCTS, INC. (REAL PTY IN INTEREST)",5,OH,US,UNITED STATES,residence
95001658,,,6484352,2,,,,residence
95001659,"123 SYSTEMS,",,INC.(REAL PTY IN INTEREST),4,MA,US,UNITED STATES,residence
95001659,DAVID,A.,CHAVOUS(3RD.PTY.REQ.),3,MA,US,,residence
95001659,HYDRO-,,QUEBEC(OWNER),2,,,,residence
95001659,,,7960058,1,,,,residence
95001660,HUMANSCALE,,CORPORATION(REAL PTY IN INTEREST),4,NY,US,,residence
95001660,"INNOVATIVE OFFICE PRODUCTS,",,"INC.,(OWNER)",2,PA,US,,residence
95001660,DAVID,R.,YOHANNAN(3RD.PTY.REQ.),3,DC,US,,residence
95001660,,,7100880,1,,,,residence
95001661,ACCENTURE,,GLOBAL SERVICES LIMITED (OWNER),2,,IE,IRELAND,residence
95001661,BLAKELY SOKOLOFF,,"TAYLOR & ZAFMAN, LLP (3RD.PTY.REQ.)",3,CA,US,UNITED STATES,residence
95001661,,,"7,676,392",1,,,,residence
95001661,GUIDEWIRE,,"SOFTWARE, INC. (REAL.PTY.IN.INTEREST.)",4,,,,residence
95001662,,,"7,189,985",1,,,,residence
95001662,CYPRESS SEMICONDUCTOR,,CORP. (REAL.PTY.IN.INTEREST.),4,CA,US,UNITED STATES,residence
95001662,AVAGO TECHNOLOGIES,,GENERAL IP PTE. LTD (OWNER),2,,SG,SINGAPORE,residence
95001662,MORRISON,,"& FOERDTER, LLP (3RD.PTY.REQ.)",3,CA,US,UNITED STATES,residence
